customer_id,tenure_months,contract,monthly_charges,total_charges,tech_support,internet_service,payment_method,paperless_billing,support_tickets,churn
CUST-00296,26,Two Year,89.75,2164.73,No,DSL,Credit Card,Yes,3,1
CUST-00297,53,Two Year,61.85,3175.06,Yes,Fiber Optic,Electronic Check,Yes,4,0
CUST-00298,23,One Year,46.88,1063.48,Yes,DSL,Electronic Check,Yes,1,0
CUST-00299,44,One Year,92.97,3682.57,No,No,Mailed Check,No,2,0
CUST-00300,16,One Year,56.16,827.39,No,DSL,Electronic Check,No,0,0
CUST-00301,41,Month-to-Month,74.66,2960.98,Yes,Fiber Optic,Mailed Check,No,0,1
CUST-00302,6,Month-to-Month,31.25,174.07,Yes,Fiber Optic,Bank Transfer,Yes,0,0
CUST-00303,53,Month-to-Month,55.75,2701.14,Yes,DSL,Bank Transfer,No,4,0
CUST-00304,3,Two Year,95.23,259.46,Yes,Fiber Optic,Bank Transfer,Yes,1,0
CUST-00305,72,Month-to-Month,52.09,3614.67,Yes,No,Credit Card,Yes,4,0
CUST-00306,61,Month-to-Month,90.36,5288.65,No,No,Bank Transfer,No,1,0
CUST-00307,42,One Year,15.0,621.09,Yes,DSL,Mailed Check,Yes,1,0
CUST-00308,66,Month-to-Month,56.02,3443.99,No,Fiber Optic,Electronic Check,Yes,2,0
CUST-00309,59,Month-to-Month,65.72,3542.74,No,DSL,Credit Card,No,0,0
CUST-00310,11,Month-to-Month,113.56,1224.07,No,Fiber Optic,Bank Transfer,No,1,0
CUST-00311,54,Month-to-Month,40.77,2198.98,No,DSL,Electronic Check,Yes,0,0
CUST-00312,28,Month-to-Month,86.77,2274.16,Yes,No,Electronic Check,No,2,1
CUST-00313,62,Month-to-Month,96.42,5897.55,No,Fiber Optic,Bank Transfer,No,0,0
CUST-00314,63,Month-to-Month,51.96,3195.75,No,DSL,Electronic Check,Yes,2,1
CUST-00315,69,Month-to-Month,60.66,4148.53,Yes,No,Credit Card,No,1,1
CUST-00316,33,Month-to-Month,73.54,2287.13,No,Fiber Optic,Electronic Check,Yes,0,0
CUST-00317,14,One Year,32.96,419.97,No,DSL,Bank Transfer,Yes,0,0
CUST-00318,10,Month-to-Month,58.62,534.52,No,Fiber Optic,Electronic Check,Yes,1,1
CUST-00319,12,Two Year,101.9,1193.84,Yes,Fiber Optic,Mailed Check,Yes,1,0
CUST-00320,72,Two Year,83.07,5899.3,Yes,Fiber Optic,Credit Card,No,1,0
CUST-00321,43,Month-to-Month,66.08,2687.15,No,DSL,Electronic Check,Yes,0,0
CUST-00322,26,Month-to-Month,72.83,1715.5,Yes,DSL,Electronic Check,Yes,1,1
CUST-00323,33,Month-to-Month,84.52,2528.85,Yes,DSL,Electronic Check,Yes,3,1
CUST-00324,13,Two Year,89.31,1114.43,No,No,Electronic Check,No,0,0
CUST-00325,42,One Year,56.09,2336.61,No,DSL,Mailed Check,Yes,0,0
CUST-00326,31,Two Year,108.37,3157.76,Yes,Fiber Optic,Electronic Check,Yes,0,1
CUST-00327,58,Month-to-Month,102.91,5760.24,Yes,No,Mailed Check,No,0,0
CUST-00328,2,One Year,86.93,165.9,No,No,Bank Transfer,Yes,0,0
CUST-00329,68,Month-to-Month,48.93,3290.56,No,Fiber Optic,Credit Card,No,2,0
CUST-00330,5,One Year,44.49,218.72,No,Fiber Optic,Electronic Check,Yes,2,0
CUST-00331,31,Month-to-Month,61.83,1763.27,No,No,Credit Card,Yes,0,0
CUST-00332,25,One Year,71.52,1730.34,Yes,Fiber Optic,Credit Card,Yes,1,0
CUST-00333,52,Two Year,25.79,1320.63,No,Fiber Optic,Bank Transfer,No,0,0
CUST-00334,48,Month-to-Month,82.37,3926.18,No,DSL,Bank Transfer,No,2,1
CUST-00335,15,One Year,102.19,1469.99,No,DSL,Mailed Check,Yes,0,0
CUST-00336,36,Month-to-Month,84.41,2788.34,No,Fiber Optic,Electronic Check,No,1,0
CUST-00337,39,One Year,53.1,1979.41,Yes,DSL,Credit Card,No,1,0
CUST-00338,34,Month-to-Month,50.14,1647.79,Yes,DSL,Credit Card,Yes,0,0
CUST-00339,2,Two Year,77.5,143.72,No,DSL,Electronic Check,Yes,1,0
CUST-00340,13,Month-to-Month,66.17,857.89,Yes,Fiber Optic,Electronic Check,Yes,0,1
CUST-00341,37,Two Year,81.08,2768.76,No,Fiber Optic,Electronic Check,Yes,1,0
CUST-00342,19,Two Year,85.04,1601.44,No,DSL,Mailed Check,No,2,0
CUST-00343,40,One Year,97.3,3668.28,Yes,Fiber Optic,Credit Card,No,0,1
CUST-00344,12,One Year,41.7,450.39,No,DSL,Electronic Check,No,3,1
CUST-00345,53,One Year,75.54,3820.77,No,Fiber Optic,Bank Transfer,No,1,0
CUST-00346,14,Two Year,60.91,821.04,No,DSL,Credit Card,No,2,0
CUST-00347,47,Month-to-Month,67.53,3132.45,Yes,Fiber Optic,Mailed Check,No,4,1
CUST-00348,61,One Year,91.61,5331.47,Yes,No,Bank Transfer,No,1,0
CUST-00349,26,Month-to-Month,94.33,2230.41,Yes,DSL,Mailed Check,No,3,0
CUST-00350,11,One Year,104.96,1146.11,Yes,No,Electronic Check,No,0,1
CUST-00351,1,Month-to-Month,80.64,77.14,No,No,Mailed Check,No,0,1
CUST-00352,26,One Year,67.25,1621.13,Yes,No,Electronic Check,Yes,0,0
CUST-00353,9,One Year,63.68,567.32,Yes,No,Bank Transfer,Yes,0,0
CUST-00354,64,Month-to-Month,26.63,1554.5,No,Fiber Optic,Electronic Check,No,1,0
CUST-00355,71,Month-to-Month,103.49,6684.64,Yes,DSL,Credit Card,Yes,0,0
CUST-00356,71,One Year,61.95,4193.93,Yes,DSL,Bank Transfer,Yes,2,0
CUST-00357,67,One Year,82.65,5329.83,No,DSL,Credit Card,Yes,2,0
CUST-00358,43,Month-to-Month,86.97,3556.82,No,Fiber Optic,Bank Transfer,Yes,3,1
CUST-00359,24,One Year,38.87,926.26,Yes,No,Bank Transfer,Yes,1,0
CUST-00360,33,Two Year,46.92,1434.22,No,DSL,Electronic Check,Yes,1,0
CUST-00361,19,Month-to-Month,108.68,2062.9,No,Fiber Optic,Mailed Check,No,0,0
CUST-00362,61,Month-to-Month,77.26,4250.69,Yes,No,Bank Transfer,No,1,1
CUST-00363,32,Month-to-Month,55.49,1619.16,Yes,DSL,Bank Transfer,Yes,1,1
CUST-00364,28,One Year,66.84,1719.12,No,DSL,Bank Transfer,Yes,2,0
CUST-00365,50,Month-to-Month,97.16,4410.86,Yes,DSL,Electronic Check,Yes,0,1
CUST-00366,27,One Year,93.36,2379.11,No,DSL,Electronic Check,Yes,2,1
CUST-00367,26,One Year,33.35,855.43,Yes,Fiber Optic,Electronic Check,No,0,0
CUST-00368,17,Month-to-Month,110.86,1850.84,Yes,Fiber Optic,Electronic Check,No,1,1
CUST-00369,5,Two Year,94.15,458.73,No,Fiber Optic,Credit Card,Yes,1,0
CUST-00370,3,One Year,66.19,178.86,No,DSL,Mailed Check,Yes,0,1
CUST-00371,30,Month-to-Month,40.21,1190.1,Yes,Fiber Optic,Mailed Check,No,0,0
CUST-00372,72,Month-to-Month,96.35,6518.54,Yes,DSL,Electronic Check,No,1,0
CUST-00373,19,Month-to-Month,81.91,1514.53,No,Fiber Optic,Credit Card,No,0,0
CUST-00374,47,Month-to-Month,33.56,1534.25,No,DSL,Electronic Check,Yes,0,0
CUST-00375,24,Month-to-Month,64.2,1414.07,Yes,Fiber Optic,Electronic Check,Yes,0,0
CUST-00376,22,Two Year,148.15,3101.35,Yes,Fiber Optic,Credit Card,Yes,0,0
CUST-00377,12,Month-to-Month,70.41,838.68,No,DSL,Bank Transfer,Yes,1,1
CUST-00378,41,Month-to-Month,51.45,1953.99,Yes,Fiber Optic,Electronic Check,No,0,0
CUST-00379,48,One Year,44.79,2088.65,Yes,Fiber Optic,Electronic Check,Yes,2,0
CUST-00380,26,One Year,114.3,2959.33,Yes,No,Mailed Check,No,1,0
CUST-00381,38,Two Year,91.19,3243.66,Yes,No,Bank Transfer,No,1,0
CUST-00382,35,One Year,105.19,3456.2,No,DSL,Electronic Check,No,3,0
CUST-00383,20,Month-to-Month,76.2,1440.57,Yes,Fiber Optic,Bank Transfer,No,2,1
CUST-00384,50,Month-to-Month,101.35,4970.73,No,DSL,Mailed Check,Yes,2,0
CUST-00385,40,Two Year,48.79,1842.17,Yes,Fiber Optic,Bank Transfer,No,1,0
CUST-00386,5,One Year,74.06,351.28,Yes,DSL,Bank Transfer,No,1,1
CUST-00387,36,Two Year,77.18,2562.4,No,Fiber Optic,Credit Card,Yes,1,0
CUST-00388,29,Month-to-Month,104.56,3028.71,No,No,Electronic Check,Yes,0,1
CUST-00389,58,Two Year,77.97,4473.58,Yes,Fiber Optic,Electronic Check,Yes,3,0
CUST-00390,23,One Year,54.36,1200.3,Yes,No,Electronic Check,Yes,0,0
CUST-00391,69,Month-to-Month,71.6,4920.92,No,DSL,Electronic Check,No,0,1
CUST-00392,45,One Year,28.09,1224.48,No,No,Electronic Check,Yes,1,0
CUST-00393,10,One Year,15.0,149.39,No,Fiber Optic,Electronic Check,Yes,1,0
CUST-00394,30,Month-to-Month,90.78,2495.05,No,Fiber Optic,Credit Card,No,1,1
CUST-00395,64,Month-to-Month,60.63,3579.77,Yes,DSL,Credit Card,No,2,1
CUST-00396,19,Two Year,63.46,1191.9,No,Fiber Optic,Bank Transfer,Yes,3,0
CUST-00397,51,Month-to-Month,90.77,4360.71,Yes,Fiber Optic,Mailed Check,No,0,0
CUST-00398,57,Month-to-Month,104.93,5604.9,Yes,DSL,Bank Transfer,No,2,1
CUST-00399,50,Month-to-Month,83.36,4065.61,No,No,Bank Transfer,Yes,1,1
CUST-00400,7,Month-to-Month,118.2,796.81,Yes,Fiber Optic,Bank Transfer,Yes,1,1
CUST-00401,27,Two Year,82.57,2083.16,Yes,No,Electronic Check,Yes,2,0
CUST-00402,26,One Year,77.56,1895.13,Yes,DSL,Credit Card,No,1,0
CUST-00403,25,Month-to-Month,76.01,1787.83,No,Fiber Optic,Electronic Check,No,0,0
CUST-00404,64,Two Year,37.86,2211.35,No,DSL,Electronic Check,Yes,1,0
CUST-00405,1,Two Year,93.9,86.67,No,DSL,Mailed Check,No,1,0
CUST-00406,39,Month-to-Month,15.0,557.95,Yes,DSL,Electronic Check,Yes,0,0
CUST-00407,71,Two Year,55.34,3843.42,Yes,DSL,Credit Card,No,0,0
CUST-00408,64,Month-to-Month,70.57,4254.09,No,Fiber Optic,Bank Transfer,Yes,2,1
CUST-00409,44,Two Year,50.26,2075.07,No,DSL,Credit Card,Yes,0,0
CUST-00410,72,One Year,58.71,4079.39,No,DSL,Credit Card,No,3,0
CUST-00411,29,One Year,115.98,3079.97,Yes,Fiber Optic,Bank Transfer,No,2,0
CUST-00412,45,Month-to-Month,97.6,4120.03,Yes,Fiber Optic,Credit Card,Yes,1,1
CUST-00413,40,Two Year,52.85,1946.6,Yes,Fiber Optic,Credit Card,No,1,0
CUST-00414,4,Month-to-Month,58.26,224.92,No,Fiber Optic,Electronic Check,Yes,0,1
CUST-00415,3,Month-to-Month,38.07,104.07,No,DSL,Electronic Check,No,3,1
CUST-00416,65,Month-to-Month,87.62,5380.82,No,Fiber Optic,Mailed Check,Yes,2,0
CUST-00417,13,One Year,63.76,795.41,Yes,Fiber Optic,Bank Transfer,Yes,1,0
CUST-00418,26,Month-to-Month,20.84,532.83,No,DSL,Bank Transfer,Yes,3,1
CUST-00419,45,Two Year,72.52,3173.51,No,DSL,Electronic Check,Yes,1,0
CUST-00420,42,One Year,80.97,3381.31,Yes,No,Credit Card,Yes,4,0
CUST-00421,38,Month-to-Month,94.08,3460.6,No,DSL,Bank Transfer,Yes,2,1
CUST-00422,71,Month-to-Month,68.17,4525.07,No,DSL,Mailed Check,No,3,0
CUST-00423,57,Month-to-Month,60.68,3193.03,Yes,DSL,Bank Transfer,Yes,1,0
CUST-00424,68,One Year,119.66,7369.23,Yes,No,Credit Card,No,2,0
CUST-00425,48,Two Year,70.16,3124.39,Yes,Fiber Optic,Electronic Check,Yes,0,1
CUST-00426,71,Month-to-Month,87.99,5708.05,No,No,Mailed Check,No,1,0
CUST-00427,44,Two Year,56.51,2329.6,Yes,No,Bank Transfer,No,2,0
CUST-00428,40,Month-to-Month,87.25,3386.2,Yes,Fiber Optic,Mailed Check,No,0,1
CUST-00429,59,Two Year,33.61,1921.92,Yes,DSL,Electronic Check,Yes,2,0
CUST-00430,63,Two Year,58.45,3431.28,No,DSL,Credit Card,No,1,0
CUST-00431,5,One Year,39.79,189.17,No,No,Electronic Check,No,4,0
CUST-00432,66,One Year,54.88,3338.39,No,No,Electronic Check,No,2,0
CUST-00433,50,Two Year,101.26,4811.36,No,No,Credit Card,Yes,1,0
CUST-00434,65,Month-to-Month,54.69,3380.69,Yes,No,Bank Transfer,No,1,1
CUST-00435,52,Month-to-Month,87.96,4254.34,Yes,Fiber Optic,Mailed Check,No,0,0
CUST-00436,67,Month-to-Month,107.93,6695.81,No,Fiber Optic,Mailed Check,No,1,0
CUST-00437,20,Month-to-Month,69.31,1383.37,No,Fiber Optic,Electronic Check,Yes,0,1
CUST-00438,14,One Year,94.84,1266.3,No,Fiber Optic,Electronic Check,Yes,0,0
CUST-00439,15,One Year,83.28,1194.49,Yes,DSL,Credit Card,No,2,0
CUST-00440,19,Two Year,72.91,1247.84,No,DSL,Electronic Check,Yes,2,0
CUST-00441,16,Month-to-Month,88.76,1303.97,Yes,DSL,Electronic Check,No,3,1
CUST-00442,32,One Year,116.0,3473.18,No,DSL,Bank Transfer,Yes,1,0
CUST-00443,15,Month-to-Month,54.07,808.29,No,DSL,Credit Card,No,1,0
CUST-00444,12,Month-to-Month,46.02,506.69,No,Fiber Optic,Bank Transfer,Yes,3,0
CUST-00445,38,One Year,44.55,1574.95,No,Fiber Optic,Electronic Check,Yes,2,0
CUST-00446,58,Two Year,94.86,5496.46,No,Fiber Optic,Electronic Check,No,1,0
CUST-00447,10,One Year,98.23,931.33,No,Fiber Optic,Credit Card,Yes,1,0
CUST-00448,37,Month-to-Month,56.57,1950.43,No,Fiber Optic,Bank Transfer,Yes,3,1
CUST-00449,48,One Year,16.6,767.67,Yes,Fiber Optic,Credit Card,No,2,0
CUST-00450,51,Month-to-Month,53.13,2573.15,Yes,Fiber Optic,Mailed Check,Yes,1,0
CUST-00451,8,Two Year,83.7,666.75,No,DSL,Credit Card,Yes,2,0
CUST-00452,53,One Year,68.33,3289.47,No,Fiber Optic,Credit Card,Yes,0,0
CUST-00453,2,Month-to-Month,74.51,145.9,No,Fiber Optic,Mailed Check,Yes,0,0
CUST-00454,18,Month-to-Month,56.92,950.7,Yes,DSL,Electronic Check,No,4,1
CUST-00455,23,Month-to-Month,95.35,2150.65,Yes,No,Electronic Check,No,1,1
CUST-00456,62,Two Year,78.58,4797.77,No,DSL,Bank Transfer,No,0,0
CUST-00457,14,Month-to-Month,84.66,1167.37,No,Fiber Optic,Electronic Check,No,0,1
CUST-00458,57,One Year,73.98,4160.65,Yes,No,Electronic Check,No,1,0
CUST-00459,72,One Year,83.11,5815.25,Yes,Fiber Optic,Bank Transfer,Yes,0,0
CUST-00460,70,One Year,81.46,5213.18,Yes,Fiber Optic,Bank Transfer,No,1,0
CUST-00461,22,Month-to-Month,46.8,931.98,No,Fiber Optic,Mailed Check,No,1,0
CUST-00462,7,Two Year,79.33,518.7,Yes,DSL,Credit Card,No,0,0
CUST-00463,16,Month-to-Month,89.79,1364.1,No,Fiber Optic,Electronic Check,No,2,0
CUST-00464,56,One Year,98.88,5151.12,Yes,Fiber Optic,Mailed Check,No,1,0
CUST-00465,15,One Year,80.4,1174.91,Yes,DSL,Bank Transfer,Yes,2,0
CUST-00466,47,One Year,45.87,2096.05,Yes,DSL,Bank Transfer,Yes,1,0
CUST-00467,27,Two Year,49.72,1338.67,Yes,No,Bank Transfer,Yes,1,0
CUST-00468,56,Month-to-Month,59.12,3112.27,No,DSL,Bank Transfer,No,3,0
CUST-00469,44,Month-to-Month,74.74,3218.1,No,No,Credit Card,No,1,1
CUST-00470,43,Month-to-Month,66.94,2803.93,No,DSL,Credit Card,Yes,0,1
CUST-00471,57,Month-to-Month,41.91,2386.18,No,Fiber Optic,Credit Card,Yes,1,0
CUST-00472,69,Month-to-Month,41.76,2816.21,Yes,Fiber Optic,Credit Card,Yes,2,0
CUST-00473,27,Month-to-Month,17.54,439.65,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-00474,39,Month-to-Month,15.0,527.39,No,Fiber Optic,Bank Transfer,Yes,2,1
CUST-00475,46,Month-to-Month,66.71,3058.89,No,DSL,Mailed Check,No,0,1
CUST-00476,60,Month-to-Month,128.01,7462.52,No,Fiber Optic,Bank Transfer,Yes,0,1
CUST-00477,35,One Year,114.92,3946.83,Yes,Fiber Optic,Electronic Check,No,0,0
CUST-00478,27,One Year,45.54,1204.16,Yes,Fiber Optic,Mailed Check,No,2,0
CUST-00479,61,Month-to-Month,73.75,4379.88,Yes,Fiber Optic,Credit Card,No,1,0
CUST-00480,69,Month-to-Month,33.39,2246.65,Yes,Fiber Optic,Bank Transfer,Yes,1,0
CUST-00481,41,Month-to-Month,37.2,1514.44,No,DSL,Electronic Check,Yes,1,1
CUST-00482,8,One Year,40.06,317.73,No,DSL,Mailed Check,Yes,0,0
CUST-00483,21,Month-to-Month,64.36,1267.66,Yes,DSL,Mailed Check,Yes,2,0
CUST-00484,34,Month-to-Month,65.44,2009.35,No,Fiber Optic,Credit Card,Yes,0,0
CUST-00485,51,Month-to-Month,76.32,3518.14,No,No,Electronic Check,Yes,0,0
CUST-00486,49,Month-to-Month,86.58,4007.66,Yes,DSL,Bank Transfer,No,1,0
CUST-00487,60,Month-to-Month,61.58,3633.83,Yes,DSL,Bank Transfer,Yes,1,0
CUST-00488,3,One Year,70.91,209.49,Yes,No,Bank Transfer,No,1,0
CUST-00489,34,One Year,42.65,1363.73,No,DSL,Electronic Check,Yes,1,0
CUST-00490,51,One Year,36.39,1726.28,Yes,Fiber Optic,Credit Card,Yes,2,0
CUST-00491,72,One Year,32.53,2226.6,Yes,Fiber Optic,Credit Card,Yes,3,0
CUST-00492,11,One Year,86.23,932.65,Yes,Fiber Optic,Mailed Check,Yes,1,0
CUST-00493,64,Month-to-Month,61.55,3796.01,No,Fiber Optic,Electronic Check,Yes,2,1
CUST-00494,1,One Year,23.22,21.22,No,No,Bank Transfer,No,0,0
CUST-00495,15,Month-to-Month,68.42,960.85,Yes,Fiber Optic,Mailed Check,Yes,1,0
CUST-00496,61,Month-to-Month,38.78,2260.41,No,Fiber Optic,Electronic Check,Yes,0,0
CUST-00497,57,One Year,111.51,6062.59,No,DSL,Mailed Check,Yes,0,0
CUST-00498,71,Month-to-Month,55.53,3875.86,Yes,DSL,Mailed Check,Yes,1,0
CUST-00499,44,Month-to-Month,87.04,3803.78,Yes,No,Credit Card,No,3,0
CUST-00500,45,One Year,97.22,3981.36,Yes,No,Credit Card,No,1,0
CUST-00501,39,Two Year,46.13,1659.54,Yes,No,Bank Transfer,No,0,0
CUST-00502,37,Two Year,71.9,2498.6,No,DSL,Electronic Check,No,1,0
CUST-00503,38,Month-to-Month,83.84,2961.76,No,No,Electronic Check,Yes,3,1
CUST-00504,22,Month-to-Month,72.89,1508.69,No,DSL,Electronic Check,Yes,3,0
CUST-00505,62,One Year,79.03,4429.83,Yes,Fiber Optic,Bank Transfer,Yes,0,0
CUST-00506,26,Month-to-Month,36.76,866.49,No,Fiber Optic,Bank Transfer,No,1,0
CUST-00507,44,Two Year,83.85,3629.77,Yes,Fiber Optic,Credit Card,No,0,0
CUST-00508,49,Month-to-Month,57.85,2580.26,Yes,Fiber Optic,Mailed Check,No,1,0
CUST-00509,39,Month-to-Month,78.74,3016.84,Yes,Fiber Optic,Electronic Check,No,1,0
CUST-00510,45,Month-to-Month,93.0,3894.78,No,No,Bank Transfer,No,2,1
CUST-00511,4,Two Year,86.72,322.92,No,DSL,Mailed Check,No,0,0
CUST-00512,23,Month-to-Month,78.72,1647.74,No,DSL,Electronic Check,No,0,0
CUST-00513,33,Month-to-Month,86.05,2559.45,No,Fiber Optic,Mailed Check,Yes,0,0
CUST-00514,29,Month-to-Month,87.21,2366.04,Yes,DSL,Electronic Check,Yes,0,0
CUST-00515,66,Month-to-Month,107.39,6971.05,Yes,DSL,Electronic Check,Yes,1,0
CUST-00516,65,Month-to-Month,69.15,4458.77,No,DSL,Mailed Check,Yes,1,0
CUST-00517,52,One Year,74.1,3491.61,No,DSL,Credit Card,Yes,1,0
CUST-00518,26,Month-to-Month,93.3,2190.72,No,Fiber Optic,Credit Card,No,1,0
CUST-00519,4,Two Year,57.74,211.53,Yes,No,Electronic Check,Yes,1,0
CUST-00520,55,Two Year,36.62,1967.03,No,No,Mailed Check,Yes,2,0
CUST-00521,64,Month-to-Month,82.33,4850.16,Yes,Fiber Optic,Credit Card,Yes,1,0
CUST-00522,36,Month-to-Month,64.85,2155.02,Yes,DSL,Credit Card,Yes,1,1
CUST-00523,60,One Year,39.81,2362.07,Yes,Fiber Optic,Credit Card,No,0,0
CUST-00524,68,Month-to-Month,82.51,5540.52,Yes,Fiber Optic,Mailed Check,Yes,1,0
CUST-00525,40,Month-to-Month,105.78,4091.69,No,Fiber Optic,Credit Card,Yes,0,0
CUST-00526,16,Two Year,29.26,429.02,No,Fiber Optic,Bank Transfer,Yes,0,0
CUST-00527,2,Two Year,95.56,179.29,Yes,Fiber Optic,Electronic Check,No,5,0
CUST-00528,55,One Year,15.0,761.98,Yes,DSL,Electronic Check,Yes,1,0
CUST-00529,41,Month-to-Month,59.99,2378.88,No,No,Credit Card,Yes,0,0
CUST-00530,12,One Year,116.01,1361.48,Yes,Fiber Optic,Credit Card,Yes,0,0
CUST-00531,4,One Year,61.79,225.96,Yes,Fiber Optic,Mailed Check,Yes,2,0
CUST-00532,70,Month-to-Month,72.25,5005.89,Yes,No,Bank Transfer,No,4,0
CUST-00533,24,One Year,89.07,2022.85,No,DSL,Electronic Check,Yes,1,1
CUST-00534,24,Month-to-Month,27.09,636.83,No,DSL,Bank Transfer,Yes,1,0
CUST-00535,46,Month-to-Month,71.8,2989.57,Yes,Fiber Optic,Mailed Check,No,2,0
CUST-00536,27,Month-to-Month,71.61,1809.84,No,Fiber Optic,Electronic Check,Yes,0,1
CUST-00537,66,Month-to-Month,116.56,6935.03,No,DSL,Mailed Check,Yes,0,1
CUST-00538,50,Month-to-Month,39.11,1900.45,Yes,DSL,Mailed Check,No,1,1
CUST-00539,26,Two Year,60.46,1427.25,No,DSL,Credit Card,Yes,1,1
CUST-00540,20,Two Year,46.79,873.88,No,DSL,Credit Card,Yes,1,0
CUST-00541,62,One Year,44.14,2676.95,No,Fiber Optic,Electronic Check,Yes,3,0
CUST-00542,43,Two Year,98.19,4116.18,No,DSL,Electronic Check,No,4,0
CUST-00543,67,Two Year,70.67,4564.57,Yes,Fiber Optic,Electronic Check,No,3,0
CUST-00544,25,Month-to-Month,56.11,1359.83,No,Fiber Optic,Electronic Check,Yes,0,0
CUST-00545,2,Month-to-Month,57.05,110.12,No,Fiber Optic,Mailed Check,No,2,1
CUST-00546,65,Month-to-Month,55.92,3504.41,Yes,No,Mailed Check,Yes,1,0
CUST-00547,18,Month-to-Month,58.15,978.63,No,DSL,Electronic Check,Yes,2,1
CUST-00548,61,One Year,38.39,2114.21,No,DSL,Credit Card,No,0,0
CUST-00549,52,Month-to-Month,63.53,3119.16,No,DSL,Bank Transfer,Yes,2,0
CUST-00550,17,Month-to-Month,61.02,938.32,No,DSL,Electronic Check,Yes,2,1
CUST-00551,55,Month-to-Month,51.06,2659.14,Yes,Fiber Optic,Bank Transfer,Yes,2,0
CUST-00552,6,Month-to-Month,73.88,419.52,Yes,DSL,Electronic Check,No,2,1
CUST-00553,29,Two Year,76.0,2022.99,Yes,Fiber Optic,Bank Transfer,No,1,0
CUST-00554,26,Month-to-Month,56.08,1426.62,No,No,Mailed Check,No,0,1
CUST-00555,48,Month-to-Month,66.4,3092.93,No,DSL,Electronic Check,No,0,0
CUST-00556,39,Month-to-Month,123.97,4621.87,No,DSL,Mailed Check,No,1,1
CUST-00557,45,Month-to-Month,123.01,5494.44,Yes,Fiber Optic,Credit Card,No,4,1
CUST-00558,35,One Year,43.65,1418.85,No,Fiber Optic,Bank Transfer,No,3,0
CUST-00559,54,Month-to-Month,47.14,2357.71,No,DSL,Bank Transfer,Yes,5,1
CUST-00560,12,Month-to-Month,43.51,479.49,No,Fiber Optic,Credit Card,No,0,0
CUST-00561,52,Month-to-Month,96.43,4785.93,No,DSL,Credit Card,Yes,2,0
CUST-00562,4,Two Year,60.04,221.08,Yes,Fiber Optic,Credit Card,Yes,1,0
CUST-00563,7,One Year,75.99,524.96,Yes,Fiber Optic,Electronic Check,No,2,0
CUST-00564,53,One Year,119.92,5913.6,Yes,DSL,Electronic Check,No,1,0
CUST-00565,12,One Year,69.74,794.28,Yes,DSL,Credit Card,Yes,2,0
CUST-00566,56,One Year,87.66,4678.0,Yes,Fiber Optic,Credit Card,Yes,1,0
CUST-00567,10,Month-to-Month,83.01,772.63,No,Fiber Optic,Bank Transfer,No,2,1
CUST-00568,11,Month-to-Month,55.29,592.28,Yes,No,Credit Card,Yes,0,1
CUST-00569,68,Month-to-Month,96.48,6358.62,Yes,Fiber Optic,Bank Transfer,Yes,1,0
CUST-00570,13,Month-to-Month,48.76,618.72,Yes,Fiber Optic,Electronic Check,Yes,1,1
CUST-00571,66,Two Year,103.5,6561.8,No,Fiber Optic,Credit Card,Yes,1,0
CUST-00572,26,Month-to-Month,55.31,1360.43,No,Fiber Optic,Credit Card,Yes,0,1
CUST-00573,58,One Year,58.05,3181.36,Yes,DSL,Mailed Check,Yes,0,0
CUST-00574,68,Two Year,42.79,2827.24,No,DSL,Bank Transfer,No,1,0
CUST-00575,9,Month-to-Month,46.89,395.72,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-00576,24,Two Year,59.33,1343.79,No,DSL,Bank Transfer,Yes,1,1
CUST-00577,42,One Year,15.0,577.31,No,DSL,Mailed Check,Yes,0,0
CUST-00578,63,Two Year,64.17,3913.19,No,DSL,Mailed Check,Yes,1,0
CUST-00579,14,Month-to-Month,57.3,728.15,No,No,Bank Transfer,No,1,1
CUST-00580,14,Month-to-Month,89.75,1255.31,Yes,Fiber Optic,Electronic Check,Yes,0,1
CUST-00581,27,Month-to-Month,80.57,1989.12,No,No,Electronic Check,No,1,1
CUST-00582,15,Month-to-Month,52.31,736.24,Yes,No,Electronic Check,Yes,3,0
CUST-00583,20,Month-to-Month,58.54,1081.56,Yes,Fiber Optic,Bank Transfer,No,1,0
CUST-00584,10,Two Year,64.13,595.81,No,Fiber Optic,Mailed Check,Yes,0,0
CUST-00585,60,One Year,107.15,5993.41,No,Fiber Optic,Mailed Check,No,0,0
CUST-00586,58,Month-to-Month,49.44,2786.75,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-00587,11,Month-to-Month,52.01,525.01,No,No,Electronic Check,No,2,1
CUST-00588,39,Month-to-Month,41.79,1509.83,No,No,Credit Card,Yes,0,0
CUST-00589,47,Month-to-Month,32.95,1409.46,No,Fiber Optic,Bank Transfer,Yes,2,1
CUST-00590,46,Two Year,77.68,3334.39,No,Fiber Optic,Bank Transfer,Yes,2,0
CUST-00591,71,Month-to-Month,75.07,5298.65,Yes,Fiber Optic,Electronic Check,No,3,1
CUST-00592,47,Month-to-Month,102.07,4499.91,Yes,Fiber Optic,Bank Transfer,Yes,0,1
CUST-00593,50,One Year,96.04,4695.08,Yes,DSL,Mailed Check,No,1,0
CUST-00594,3,Month-to-Month,129.93,368.81,No,DSL,Bank Transfer,Yes,0,1
